DataSource,Name,BasinName,ClassName,Mosaic,MosaicDateStart,MosaicDateEnd,ObservedArea,ObservedAreaWater,PercentObserved,PercentWater,
TNC,Yolo Grass/Pasture,Yolo,Grass/Pasture,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,518663700,3791628.304,100,0.731037916,
TNC,Yolo Corn,Yolo,Corn,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,35374500,3043798.661,100,8.604499458,
TNC,Yolo Field Crop,Yolo,Field Crop,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,252295200,30989485.27,100,12.2830261,
TNC,Yolo Grains,Yolo,Grains,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,115674300,3156246.25,100,2.728563086,
TNC,Yolo Alfalfa,Yolo,Alfalfa,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,286989300,3579430.804,100,1.247234933,
TNC,Yolo Rice,Yolo,Rice,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,98002800,8955517.857,100,9.138022441,
TNC,Yolo Row Crop,Yolo,Row Crop,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,72916200,6708831.25,100,9.200741742,
TNC,Yolo Wetland,Yolo,Wetland,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,16419600,3527568.75,100,21.48388968,
TNC,Yolo Suitable-unassigned,Yolo,Suitable-unassigned,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,175661100,9616440.625,100,5.474428103,
TNC,Yolo Vineyard/Orchard,Yolo,Vineyard/Orchard,L8_valley_20170404to20170412_water_cf10yr.tif,4/4/2017,4/12/2017,197953200,4206339.286,100,2.124916034,
TNC,American Unsuitable,American,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,527641200,22098893.39,100,4.188242577,
TNC,American Grass/Pasture,American,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,512295300,973326.7857,100,0.189993308,
TNC,American Corn,American,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,6228000,26592.85714,100,0.426988715,
TNC,American Field Crop,American,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,254139300,6669091.071,100,2.624187236,
TNC,American Grains,American,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,27476100,273873.2143,100,0.99676888,
TNC,American Alfalfa,American,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,29192400,67346.42857,100,0.230698499,
TNC,American Rice,American,Rice,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,406053900,42316435.71,100,10.42138389,
TNC,American Row Crop,American,Row Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,130500,2712.5,100,2.078544061,
TNC,American Wetland,American,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,2012400,114941.0714,100,5.711641395,
TNC,American Suitable-unassigned,American,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,80588700,1264284.821,100,1.568811535,
TNC,American Vineyard/Orchard,American,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,255960000,1919087.5,100,0.749760705,
TNC,Butte Unsuitable,Butte,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,248187600,32330659.82,100,13.02670231,
TNC,Butte Grass/Pasture,Butte,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,237022200,985266.0714,100,0.415685143,
TNC,Butte Corn,Butte,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,19184400,1029233.036,100,5.364947748,
TNC,Butte Field Crop,Butte,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,168653700,14631124.11,100,8.675246441,
TNC,Butte Grains,Butte,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,20291400,292850,100,1.443222252,
TNC,Butte Alfalfa,Butte,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,16612200,134096.4286,100,0.807216555,
TNC,Butte Rice,Butte,Rice,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,611090100,58658187.5,100,9.598942529,
TNC,Butte Row Crop,Butte,Row Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,587700,29100,100,4.95150587,
TNC,Butte Wetland,Butte,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,72338400,15013293.75,100,20.75425189,
TNC,Butte Suitable-unassigned,Butte,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,39735900,2869488.393,100,7.221400277,
TNC,Butte Vineyard/Orchard,Butte,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,497152800,7555575,100,1.519769174,
TNC,Colusa Unsuitable,Colusa,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,285306300,29569083.04,100,10.36397831,
TNC,Colusa Grass/Pasture,Colusa,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,757351800,1329763.393,100,0.175580674,
TNC,Colusa Corn,Colusa,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,44531100,2210330.357,100,4.963565592,
TNC,Colusa Field Crop,Colusa,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,266538600,18456571.43,100,6.924539796,
TNC,Colusa Grains,Colusa,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,90986400,2636768.75,100,2.897981182,
TNC,Colusa Alfalfa,Colusa,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,170116200,2835600.893,100,1.666861177,
TNC,Colusa Rice,Colusa,Rice,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,959816700,87003750,100,9.064621401,
TNC,Colusa Row Crop,Colusa,Row Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,41707800,3514038.393,100,8.425374613,
TNC,Colusa Wetland,Colusa,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,73450800,27391706.25,100,37.29259075,
TNC,Colusa Suitable-unassigned,Colusa,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,160086600,9773475.893,100,6.105118038,
TNC,Colusa Vineyard/Orchard,Colusa,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,757116900,12015208.93,100,1.586968793,
TNC,Delta Unsuitable,Delta,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,1500288300,270950574.1,100,18.05990049,
TNC,Delta Grass/Pasture,Delta,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,2076782400,10726539.35,100,0.51649799,
TNC,Delta Corn,Delta,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,552492900,63115512.29,100,11.42376894,
TNC,Delta Field Crop,Delta,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,104756400,5654922.827,100,5.39816453,
TNC,Delta Grains,Delta,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,246826800,7190639.583,100,2.913232916,
TNC,Delta Alfalfa,Delta,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,542079000,15480199.11,100,2.855709058,
TNC,Delta Rice,Delta,Rice,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,23484600,3622503.214,100,15.4250156,
TNC,Delta Row Crop,Delta,Row Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,57870900,5962484.345,100,10.30307865,
TNC,Delta Wetland,Delta,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,46521000,6771523.155,100,14.55584178,
TNC,Delta Suitable-unassigned,Delta,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,284409000,15870449.94,100,5.580150396,
TNC,Delta Vineyard/Orchard,Delta,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,1388867400,45002483.04,100,3.240228911,
TNC,San Joaquin Unsuitable,San Joaquin,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,1598170500,159309709.3,100,9.968254907,
TNC,San Joaquin Grass/Pasture,San Joaquin,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,3728095200,37819431.07,100,1.014443812,
TNC,San Joaquin Corn,San Joaquin,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,370019700,9859058.929,100,2.664468656,
TNC,San Joaquin Field Crop,San Joaquin,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,456514200,21080500.27,100,4.61770965,
TNC,San Joaquin Grains,San Joaquin,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,284574600,3391846.339,100,1.191900591,
TNC,San Joaquin Alfalfa,San Joaquin,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,900882900,11036990.09,100,1.225130379,
TNC,San Joaquin Rice,San Joaquin,Rice,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,20500200,1068118.75,100,5.210284534,
TNC,San Joaquin Row Crop,San Joaquin,Row Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,269076600,13936585.89,100,5.179412068,
TNC,San Joaquin Wetland,San Joaquin,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,309544200,54318757.5,100,17.54798103,
TNC,San Joaquin Suitable-unassigned,San Joaquin,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,490571100,17746894.11,100,3.617598776,
TNC,San Joaquin Vineyard/Orchard,San Joaquin,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,3088564200,35542542.68,100,1.150778821,
TNC,Suisun Unsuitable,Suisun,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,206496900,122022737.1,100,59.09180092,
TNC,Suisun Grass/Pasture,Suisun,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,180582300,609121.6071,100,0.337309696,
TNC,Suisun Corn,Suisun,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,0,NA,NA,NA,
TNC,Suisun Field Crop,Suisun,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,1512000,55932.58929,100,3.699245323,
TNC,Suisun Grains,Suisun,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,9834300,38361.16071,100,0.390075152,
TNC,Suisun Alfalfa,Suisun,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,1127700,2758.928571,100,0.244650933,
TNC,Suisun Wetland,Suisun,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,200304000,57165234.64,100,28.53923768,
TNC,Suisun Suitable-unassigned,Suisun,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,13974300,251766.9643,100,1.801642761,
TNC,Suisun Vineyard/Orchard,Suisun,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,1789200,117074.1964,100,6.543382318,
TNC,Sutter Unsuitable,Sutter,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,137141100,16326022.5,100,11.90454393,
TNC,Sutter Grass/Pasture,Sutter,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,728100,10087.5,100,1.385455295,
TNC,Sutter Corn,Sutter,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,12621600,1124681.25,100,8.910766068,
TNC,Sutter Field Crop,Sutter,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,109668600,8063231.25,100,7.352360885,
TNC,Sutter Grains,Sutter,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,22222800,915062.5,100,4.11767419,
TNC,Sutter Alfalfa,Sutter,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,16813800,326787.5,100,1.943567189,
TNC,Sutter Rice,Sutter,Rice,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,317892600,28702137.5,100,9.028878779,
TNC,Sutter Row Crop,Sutter,Row Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,7760700,520062.5,100,6.701231848,
TNC,Sutter Wetland,Sutter,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,9452700,2608006.25,100,27.59006686,
TNC,Sutter Suitable-unassigned,Sutter,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,54921600,3731187.5,100,6.793661328,
TNC,Sutter Vineyard/Orchard,Sutter,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,271201500,2507650,100,0.924644591,
TNC,Tulare Unsuitable,Tulare,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,4261142700,93414369.29,86.1744718,2.192237526,
TNC,Tulare Grass/Pasture,Tulare,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,5767892100,22763671.07,89.31673925,0.394661874,
TNC,Tulare Corn,Tulare,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,523335600,5836901.071,99.70900972,1.115326584,
TNC,Tulare Field Crop,Tulare,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,2808998100,28825389.55,93.66654973,1.026180457,
TNC,Tulare Grains,Tulare,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,775134000,3410875.714,98.49849438,0.440036912,
TNC,Tulare Alfalfa,Tulare,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,1266047100,7353680.893,98.6229984,0.580837861,
TNC,Tulare Rice,Tulare,Rice,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,0,NA,NA,NA,
TNC,Tulare Row Crop,Tulare,Row Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,321420600,3595558.036,92.73702688,1.118645798,
TNC,Tulare Wetland,Tulare,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,12627000,2885755.179,100,22.85384635,
TNC,Tulare Suitable-unassigned,Tulare,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,1029113100,8545603.214,96.1810506,0.830385233,
TNC,Tulare Vineyard/Orchard,Tulare,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,6298095600,27246277.05,97.35062247,0.43261136,
TNC,Yolo Unsuitable,Yolo,Unsuitable,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,285905700,28669833.13,100,10.02772352,
TNC,Yolo Grass/Pasture,Yolo,Grass/Pasture,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,518663700,3791628.304,100,0.731037916,
TNC,Yolo Corn,Yolo,Corn,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,35374500,3043798.661,100,8.604499458,
TNC,Yolo Field Crop,Yolo,Field Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,252295200,30989485.27,100,12.2830261,
TNC,Yolo Grains,Yolo,Grains,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,115674300,3156246.25,100,2.728563086,
TNC,Yolo Alfalfa,Yolo,Alfalfa,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,286989300,3579430.804,100,1.247234933,
TNC,Yolo Rice,Yolo,Rice,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,98002800,8955517.857,100,9.138022441,
TNC,Yolo Row Crop,Yolo,Row Crop,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,72916200,6708831.25,100,9.200741742,
TNC,Yolo Wetland,Yolo,Wetland,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,16419600,3527568.75,100,21.48388968,
TNC,Yolo Suitable-unassigned,Yolo,Suitable-unassigned,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,175661100,9616440.625,100,5.474428103,
TNC,Yolo Vineyard/Orchard,Yolo,Vineyard/Orchard,L8_valley_20170411to20170420_water_cf10yr.tif,4/11/2017,4/20/2017,197953200,4206339.286,100,2.124916034,
TNC,American Unsuitable,American,Unsuitable,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,527641200,23920761.61,100,4.533528012,
TNC,American Grass/Pasture,American,Grass/Pasture,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,512295300,1942800,100,0.379234399,
TNC,American Corn,American,Corn,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,6228000,17150,100,0.2753693,
TNC,American Field Crop,American,Field Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,254139300,10737612.5,100,4.225089351,
TNC,American Grains,American,Grains,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,27476100,58206.25,100,0.211843202,
TNC,American Alfalfa,American,Alfalfa,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,29192400,121000,100,0.414491443,
TNC,American Rice,American,Rice,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,406053900,36257418.75,100,8.929213277,
TNC,American Row Crop,American,Row Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,130500,1150,100,0.881226054,
TNC,American Wetland,American,Wetland,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,2012400,335050,100,16.6492745,
TNC,American Suitable-unassigned,American,Suitable-unassigned,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,80588700,1385325,100,1.719006511,
TNC,American Vineyard/Orchard,American,Vineyard/Orchard,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,255960000,4329225,100,1.691367792,
TNC,Butte Unsuitable,Butte,Unsuitable,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,248187600,34728398.75,100,13.99280172,
TNC,Butte Grass/Pasture,Butte,Grass/Pasture,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,237022200,726617.5,100,0.306560947,
TNC,Butte Corn,Butte,Corn,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,19184400,1185762.5,100,6.18086831,
TNC,Butte Field Crop,Butte,Field Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,168653700,18813803.75,100,11.15528669,
TNC,Butte Grains,Butte,Grains,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,20291400,270587.5,100,1.333508284,
TNC,Butte Alfalfa,Butte,Alfalfa,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,16612200,202875,100,1.221241016,
TNC,Butte Rice,Butte,Rice,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,611090100,105369593.8,100,17.24289,
TNC,Butte Row Crop,Butte,Row Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,587700,46625,100,7.933469457,
TNC,Butte Wetland,Butte,Wetland,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,72338400,27614050,100,38.17343209,
TNC,Butte Suitable-unassigned,Butte,Suitable-unassigned,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,39735900,4177167.5,100,10.51232638,
TNC,Butte Vineyard/Orchard,Butte,Vineyard/Orchard,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,497152800,6511441.25,100,1.30974647,
TNC,Colusa Unsuitable,Colusa,Unsuitable,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,285306300,30805542.5,100,10.79735796,
TNC,Colusa Grass/Pasture,Colusa,Grass/Pasture,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,757351800,1591635,100,0.210157948,
TNC,Colusa Corn,Colusa,Corn,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,44531100,2287921.25,100,5.137805376,
TNC,Colusa Field Crop,Colusa,Field Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,266538600,14063956.25,100,5.276517641,
TNC,Colusa Grains,Colusa,Grains,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,90986400,1301693.75,100,1.430646503,
TNC,Colusa Alfalfa,Colusa,Alfalfa,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,170116200,1532630,100,0.900931246,
TNC,Colusa Rice,Colusa,Rice,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,959816700,138710106.3,100,14.45172878,
TNC,Colusa Row Crop,Colusa,Row Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,41707800,491662.5,100,1.178826263,
TNC,Colusa Wetland,Colusa,Wetland,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,73450800,22843093.75,100,31.09985698,
TNC,Colusa Suitable-unassigned,Colusa,Suitable-unassigned,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,160086600,6854296.25,100,4.281617731,
TNC,Colusa Vineyard/Orchard,Colusa,Vineyard/Orchard,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,757116900,6230828.75,100,0.82296786,
TNC,Delta Unsuitable,Delta,Unsuitable,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,1500288300,273618597.6,100,18.23773455,
TNC,Delta Grass/Pasture,Delta,Grass/Pasture,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,2076782400,15729889.38,100,0.757416346,
TNC,Delta Corn,Delta,Corn,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,552492900,46547643.45,100,8.425021109,
TNC,Delta Field Crop,Delta,Field Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,104756400,5796869.97,100,5.53366665,
TNC,Delta Grains,Delta,Grains,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,246826800,6699265.06,100,2.714156266,
TNC,Delta Alfalfa,Delta,Alfalfa,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,542079000,10768904.67,100,1.986593222,
TNC,Delta Rice,Delta,Rice,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,23484600,2657424.018,100,11.31560264,
TNC,Delta Row Crop,Delta,Row Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,57870900,4063982.887,100,7.022498159,
TNC,Delta Wetland,Delta,Wetland,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,46521000,6697389.077,100,14.39648562,
TNC,Delta Suitable-unassigned,Delta,Suitable-unassigned,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,284409000,12449772.35,100,4.37741856,
TNC,Delta Vineyard/Orchard,Delta,Vineyard/Orchard,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,1388867400,31579622.68,100,2.273768013,
TNC,San Joaquin Unsuitable,San Joaquin,Unsuitable,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,1598170500,159396204.2,100,9.973667027,
TNC,San Joaquin Grass/Pasture,San Joaquin,Grass/Pasture,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,3728095200,38031504.73,100,1.020132338,
TNC,San Joaquin Corn,San Joaquin,Corn,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,370019700,11647301.25,100,3.14775166,
TNC,San Joaquin Field Crop,San Joaquin,Field Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,456514200,20451494.2,100,4.479925092,
TNC,San Joaquin Grains,San Joaquin,Grains,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,284574600,3733861.339,100,1.312085246,
TNC,San Joaquin Alfalfa,San Joaquin,Alfalfa,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,900882900,11378870.8,100,1.263079897,
TNC,San Joaquin Rice,San Joaquin,Rice,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,20500200,1068118.75,100,5.210284534,
TNC,San Joaquin Row Crop,San Joaquin,Row Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,269076600,12083360.36,100,4.490676765,
TNC,San Joaquin Wetland,San Joaquin,Wetland,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,309544200,55477869.02,100,17.92243855,
TNC,San Joaquin Suitable-unassigned,San Joaquin,Suitable-unassigned,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,490571100,17877828.75,100,3.644289024,
TNC,San Joaquin Vineyard/Orchard,San Joaquin,Vineyard/Orchard,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,3088564200,32945380.27,100,1.066689184,
TNC,Suisun Unsuitable,Suisun,Unsuitable,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,206496900,123384563.4,100,59.75129089,
TNC,Suisun Grass/Pasture,Suisun,Grass/Pasture,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,180582300,1647802.679,100,0.912494014,
TNC,Suisun Corn,Suisun,Corn,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,0,NA,NA,NA,
TNC,Suisun Field Crop,Suisun,Field Crop,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,1512000,75456.25,100,4.990492725,
TNC,Suisun Grains,Suisun,Grains,L8_valley_20170420to20170428_water_cf10yr.tif,4/20/2017,4/28/2017,9834300,37687.5,100,0.383225039,
