trt,yday,zday,fit,se.fit,pred,lcl,ucl,fit2,se.fit2,pred2,lcl2,ucl2,fit1,se.fit1,fit21,se.fit21,fit3,se.fit3,pred3,lcl3,ucl3
WEEK2,272,1.22,15.408137459298713,1.0058942098798966,0.9999997966094191,0.9999984793163587,0.9999999727966554,19.886950764938103,2.9614741477143283,0.999999997692153,0.9999991379937637,0.9999999999938212,15.408137459298713,1.0058942098798966,19.886950764938103,2.9614741477143283,19.443091363213288,3.007889809140793,0.9999999964027326,0.9999985256793038,0.9999999999912228
WEEK3,272,1.22,27.090604193741466,6.506452886290537,0.9999999999982834,0.9999992306341174,1,19.886950764938103,2.9614741477143283,0.999999997692153,0.9999991379937637,0.9999999999938212,27.090604193741466,6.506452886290537,19.886950764938103,2.9614741477143283,19.443091363213288,3.007889809140793,0.9999999964027326,0.9999985256793038,0.9999999999912228
WEEK4,272,1.22,59.37011345216654,7.358398807607722,1,1,1,19.886950764938103,2.9614741477143283,0.999999997692153,0.9999991379937637,0.9999999999938212,59.37011345216654,7.358398807607722,19.886950764938103,2.9614741477143283,19.443091363213288,3.007889809140793,0.9999999964027326,0.9999985256793038,0.9999999999912228
WEEK1,273,1.23,6.77472836755429,0.8744039943745794,0.9988590225782088,0.993477284228825,0.9998013041058018,20.382486180133245,3.057538917899015,0.9999999985939565,0.9999993635811879,0.9999999999968936,6.77472836755429,0.8744039943745794,20.382486180133245,3.057538917899015,19.943165326327357,3.1082998865761664,0.9999999978183085,0.9999989069806509,0.9999999999956453
WEEK2,273,1.23,15.733054004489112,1.0241510740335904,0.9999998530324689,0.9999988603085569,0.9999999810479961,20.382486180133245,3.057538917899015,0.9999999985939565,0.9999993635811879,0.9999999999968936,15.733054004489112,1.0241510740335904,20.382486180133245,3.057538917899015,19.943165326327357,3.1082998865761664,0.9999999978183085,0.9999989069806509,0.9999999999956453
WEEK3,273,1.23,27.814107647310113,6.743579932016758,0.9999999999991673,0.9999994003672082,1,20.382486180133245,3.057538917899015,0.9999999985939565,0.9999993635811879,0.9999999999968936,27.814107647310113,6.743579932016758,20.382486180133245,3.057538917899015,19.943165326327357,3.1082998865761664,0.9999999978183085,0.9999989069806509,0.9999999999956453
WEEK4,273,1.23,61.37615608695461,7.629467745329818,1,1,1,20.382486180133245,3.057538917899015,0.9999999985939565,0.9999993635811879,0.9999999999968936,61.37615608695461,7.629467745329818,20.382486180133245,3.057538917899015,19.943165326327357,3.1082998865761664,0.9999999978183085,0.9999989069806509,0.9999999999956453
WEEK1,274,1.24,6.895338555681205,0.8886340692430467,0.9989885299766016,0.994048072297117,0.9998288170844759,20.87802159532839,3.15401086277523,0.9999999991433757,0.9999995297495163,0.9999999999984395,6.895338555681205,0.8886340692430467,20.87802159532839,3.15401086277523,20.443239289441422,3.2090554911285945,0.9999999986768351,0.999999189106506,0.9999999999978408
WEEK2,274,1.24,16.05797054967951,1.0424844501854824,0.9999998938030721,0.9999991457163057,0.9999999867985541,20.87802159532839,3.15401086277523,0.9999999991433757,0.9999995297495163,0.9999999999984395,16.05797054967951,1.0424844501854824,20.87802159532839,3.15401086277523,20.443239289441422,3.2090554911285945,0.9999999986768351,0.999999189106506,0.9999999999978408
WEEK3,274,1.24,28.537611100878767,6.980789539317044,0.9999999999995961,0.9999995325775992,1,20.87802159532839,3.15401086277523,0.9999999991433757,0.9999995297495163,0.9999999999984395,28.537611100878767,6.980789539317044,20.87802159532839,3.15401086277523,20.443239289441422,3.2090554911285945,0.9999999986768351,0.999999189106506,0.9999999999978408
WEEK4,274,1.24,63.38219872174272,7.900592254957495,1,1,1,20.87802159532839,3.15401086277523,0.9999999991433757,0.9999995297495163,0.9999999999984395,63.38219872174272,7.900592254957495,20.87802159532839,3.15401086277523,20.443239289441422,3.2090554911285945,0.9999999986768351,0.999999189106506,0.9999999999978408
WEEK1,275,1.25,7.01594874380812,0.9029413723832063,0.9991033507475557,0.9945683507038788,0.999852543738109,21.37355701052353,3.2508537327433724,0.9999999994781061,0.9999996522736067,0.9999999999992166,7.01594874380812,0.9029413723832063,21.37355701052353,3.2508537327433724,20.943313252555477,3.310125070853456,0.9999999991975193,0.9999993980333024,0.9999999999989302
WEEK2,275,1.25,16.382887094869904,1.060890371703417,0.9999999232634086,0.9999993595578194,0.9999999908055689,21.37355701052353,3.2508537327433724,0.9999999994781061,0.9999996522736067,0.9999999999992166,16.382887094869904,1.060890371703417,21.37355701052353,3.2508537327433724,20.943313252555477,3.310125070853456,0.9999999991975193,0.9999993980333024,0.9999999999989302
WEEK3,275,1.25,29.26111455444741,7.2180735684624215,0.9999999999998042,0.9999996355832774,1,21.37355701052353,3.2508537327433724,0.9999999994781061,0.9999996522736067,0.9999999999992166,29.26111455444741,7.2180735684624215,21.37355701052353,3.2508537327433724,20.943313252555477,3.310125070853456,0.9999999991975193,0.9999993980333024,0.9999999999989302
WEEK4,275,1.25,65.38824135653081,8.17176680516531,1,1,1,21.37355701052353,3.2508537327433724,0.9999999994781061,0.9999996522736067,0.9999999999992166,65.38824135653081,8.17176680516531,21.37355701052353,3.2508537327433724,20.943313252555477,3.310125070853456,0.9999999991975193,0.9999993980333024,0.9999999999989302
WEEK1,276,1.26,7.136558931935037,0.9173222902577127,0.9992051475836973,0.9950426503681135,0.9998730008951074,21.86909242571868,3.3480353406183108,0.999999999682039,0.9999997426997129,0.999999999999607,7.136558931935037,0.9173222902577127,21.86909242571868,3.3480353406183108,21.443387215669546,3.4114807200890707,0.9999999995133069,0.9999995528743665,0.9999999999994702
WEEK2,276,1.26,16.70780364006031,1.0793651273445966,0.9999999445510852,0.999999519805144,0.9999999935972221,21.86909242571868,3.3480353406183108,0.999999999682039,0.9999997426997129,0.999999999999607,16.70780364006031,1.0793651273445966,21.86909242571868,3.3480353406183108,21.443387215669546,3.4114807200890707,0.9999999995133069,0.9999995528743665,0.9999999999994702
WEEK3,276,1.26,29.98461800801606,7.455424913577481,0.999999999999905,0.999999715851391,1,21.86909242571868,3.3480353406183108,0.999999999682039,0.9999997426997129,0.999999999999607,29.98461800801606,7.455424913577481,21.86909242571868,3.3480353406183108,21.443387215669546,3.4114807200890707,0.9999999995133069,0.9999995528743665,0.9999999999994702
WEEK4,276,1.26,67.39428399131893,8.442986574296434,1,1,1,21.86909242571868,3.3480353406183108,0.999999999682039,0.9999997426997129,0.999999999999607,67.39428399131893,8.442986574296434,21.86909242571868,3.3480353406183108,21.443387215669546,3.4114807200890707,0.9999999995133069,0.9999995528743665,0.9999999999994702
WEEK1,277,1.27,7.257169120061953,0.9317734143806734,0.9992953955474831,0.9954750894511907,0.9998906356204418,22.36462784091382,3.445527024058452,0.9999999998062841,0.9999998094924448,0.999999999999803,7.257169120061953,0.9317734143806734,22.36462784091382,3.445527024058452,21.943461178783615,3.5130976789271173,0.9999999997048274,0.9999996677127906,0.9999999999997378
WEEK2,277,1.27,17.032720185250707,1.0979052422419409,0.999999959933298,0.9999996399093605,0.9999999955418444,22.36462784091382,3.445527024058452,0.9999999998062841,0.9999998094924448,0.999999999999803,17.032720185250707,1.0979052422419409,22.36462784091382,3.445527024058452,21.943461178783615,3.5130976789271173,0.9999999997048274,0.9999996677127906,0.9999999999997378
WEEK3,277,1.27,30.708121461584703,7.692837343854739,0.9999999999999538,0.9999997784122128,1,22.36462784091382,3.445527024058452,0.9999999998062841,0.9999998094924448,0.999999999999803,30.708121461584703,7.692837343854739,22.36462784091382,3.445527024058452,21.943461178783615,3.5130976789271173,0.9999999997048274,0.9999996677127906,0.9999999999997378
WEEK4,277,1.27,69.40032662610699,8.714247340208953,1,1,1,22.36462784091382,3.445527024058452,0.9999999998062841,0.9999998094924448,0.999999999999803,69.40032662610699,8.714247340208953,22.36462784091382,3.445527024058452,21.943461178783615,3.5130976789271173,0.9999999997048274,0.9999996677127906,0.9999999999997378
WEEK1,278,1.28,7.3777793081888685,0.9462915283305439,0.9993754031149352,0.9958694115257481,0.9999058344858088,22.86016325610897,3.543303188573528,0.9999999998819795,0.9999998588661377,0.9999999999999014,7.3777793081888685,0.9462915283305439,22.86016325610897,3.543303188573528,22.443535141897684,3.614953911064922,0.9999999998209821,0.9999997529382587,0.9999999999998703
WEEK2,278,1.28,17.357636730441104,1.116507460439548,0.9999999710482956,0.9999997299401079,0.9999999968962403,22.86016325610897,3.543303188573528,0.9999999998819795,0.9999998588661377,0.9999999999999014,17.357636730441104,1.116507460439548,22.86016325610897,3.543303188573528,22.443535141897684,3.614953911064922,0.9999999998209821,0.9999997529382587,0.9999999999998703
WEEK3,278,1.28,31.431624915153364,7.930305373110096,0.9999999999999776,0.9999998271798437,1,22.86016325610897,3.543303188573528,0.9999999998819795,0.9999998588661377,0.9999999999999014,31.431624915153364,7.930305373110096,22.86016325610897,3.543303188573528,22.443535141897684,3.614953911064922,0.9999999998209821,0.9999997529382587,0.9999999999998703
WEEK4,278,1.28,71.40636926089512,8.985545390001038,1,1,1,22.86016325610897,3.543303188573528,0.9999999998819795,0.9999998588661377,0.9999999999999014,71.40636926089512,8.985545390001038,22.86016325610897,3.543303188573528,22.443535141897684,3.614953911064922,0.9999999998209821,0.9999997529382587,0.9999999999998703
WEEK1,279,1.29,7.498389496315784,0.9608735956067636,0.9994463308870852,0.9962290201834046,0.9999189316359935,23.35569867130411,3.6413409178410974,0.9999999999280966,0.9999998953889803,0.9999999999999505,7.498389496315784,0.9608735956067636,23.35569867130411,3.6413409178410974,22.943609105011745,3.7170297464320736,0.9999999998914282,0.9999998162242909,0.9999999999999358
WEEK2,279,1.29,17.682553275631502,1.1351687288470018,0.9999999790798557,0.9999997974372294,0.9999999978394234,23.35569867130411,3.6413409178410974,0.9999999999280966,0.9999998953889803,0.9999999999999505,17.682553275631502,1.1351687288470018,23.35569867130411,3.6413409178410974,22.943609105011745,3.7170297464320736,0.9999999998914282,0.9999998162242909,0.9999999999999358
WEEK3,279,1.29,32.15512836872201,8.167824151958097,0.9999999999999891,0.9999998652008846,1,23.35569867130411,3.6413409178410974,0.9999999999280966,0.9999998953889803,0.9999999999999505,32.15512836872201,8.167824151958097,23.35569867130411,3.6413409178410974,22.943609105011745,3.7170297464320736,0.9999999998914282,0.9999998162242909,0.9999999999999358
WEEK4,279,1.29,73.41241189568322,9.25687744555581,1,1,1,23.35569867130411,3.6413409178410974,0.9999999999280966,0.9999998953889803,0.9999999999999505,73.41241189568322,9.25687744555581,23.35569867130411,3.6413409178410974,22.943609105011745,3.7170297464320736,0.9999999998914282,0.9999998162242909,0.9999999999999358
WEEK1,280,1.3,7.6189996844427,0.9755167482821396,0.9995092082216024,0.9965570104101393,0.9999302158022881,23.851234086499254,3.7396196404023025,0.9999999999561933,0.999999922423003,0.9999999999999754,7.6189996844427,0.9755167482821396,23.851234086499254,3.7396196404023025,23.443683068125807,3.8193075775453083,0.9999999999341527,0.9999998632440723,0.9999999999999682
WEEK2,280,1.3,18.0074698208219,1.1538861824925295,0.9999999848833618,0.999999848047461,0.9999999984961572,23.851234086499254,3.7396196404023025,0.9999999999561933,0.999999922423003,0.9999999999999754,18.0074698208219,1.1538861824925295,23.851234086499254,3.7396196404023025,23.443683068125807,3.8193075775453083,0.9999999999341527,0.9999998632440723,0.9999999999999682
WEEK3,280,1.3,32.87863182229066,8.405389378166817,0.9999999999999947,0.999999894847396,1,23.851234086499254,3.7396196404023025,0.9999999999561933,0.999999922423003,0.9999999999999754,32.87863182229066,8.405389378166817,23.851234086499254,3.7396196404023025,23.443683068125807,3.8193075775453083,0.9999999999341527,0.9999998632440723,0.9999999999999682
WEEK4,280,1.3,75.4184545304713,9.528240601766504,1,1,1,23.851234086499254,3.7396196404023025,0.9999999999561933,0.999999922423003,0.9999999999999754,75.4184545304713,9.528240601766504,23.851234086499254,3.7396196404023025,23.443683068125807,3.8193075775453083,0.9999999999341527,0.9999998632440723,0.9999999999999682
WEEK1,281,1.31,7.739609872569615,0.9902182764038562,0.9995649480110639,0.9968561970297124,0.9999399363960141,24.3467695016944,3.8381208437165917,0.9999999999733109,0.9999999424451753,0.9999999999999876,7.739609872569615,0.9902182764038562,24.3467695016944,3.8381208437165917,23.94375703123987,3.921771600594035,0.9999999999600646,0.9999998981957446,0.9999999999999842
WEEK2,281,1.31,18.3323863660123,1.172657130964701,0.9999999890769039,0.9999998860005505,0.9999999989533808,24.3467695016944,3.8381208437165917,0.9999999999733109,0.9999999424451753,0.9999999999999876,18.3323863660123,1.172657130964701,24.3467695016944,3.8381208437165917,23.94375703123987,3.921771600594035,0.9999999999600646,0.9999998981957446,0.9999999999999842
WEEK3,281,1.31,33.602135275859304,8.642997221719302,0.9999999999999976,0.9999999179667279,1,24.3467695016944,3.8381208437165917,0.9999999999733109,0.9999999424451753,0.9999999999999876,33.602135275859304,8.642997221719302,24.3467695016944,3.8381208437165917,23.94375703123987,3.921771600594035,0.9999999999600646,0.9999998981957446,0.9999999999999842
WEEK4,281,1.31,77.42449716525942,9.799632274994027,1,1,1,24.3467695016944,3.8381208437165917,0.9999999999733109,0.9999999424451753,0.9999999999999876,77.42449716525942,9.799632274994027,24.3467695016944,3.8381208437165917,23.94375703123987,3.921771600594035,0.9999999999600646,0.9999998981957446,0.9999999999999842
WEEK1,282,1.32,7.860220060696532,1.0049756180973068,0.9996143598106877,0.9971291404889218,0.999948308799262,24.842304916889532,3.9368278281137887,0.9999999999837399,0.9999999572821641,0.9999999999999938,7.860220060696532,1.0049756180973068,24.842304916889532,3.9368278281137887,24.44383099435393,4.024407593901703,0.9999999999757798,0.9999999241885031,0.9999999999999922
WEEK2,282,1.32,18.6573029112027,1.1914790459414972,0.9999999921071056,0.9999999144654035,0.9999999992716657,24.842304916889532,3.9368278281137887,0.9999999999837399,0.9999999572821641,0.9999999999999938,18.6573029112027,1.1914790459414972,24.842304916889532,3.9368278281137887,24.44383099435393,4.024407593901703,0.9999999999757798,0.9999999241885031,0.9999999999999922
WEEK3,282,1.32,34.32563872942793,8.88064426184575,0.9999999999999987,0.9999999359979209,1,24.842304916889532,3.9368278281137887,0.9999999999837399,0.9999999572821641,0.9999999999999938,34.32563872942793,8.88064426184575,24.842304916889532,3.9368278281137887,24.44383099435393,4.024407593901703,0.9999999999757798,0.9999999241885031,0.9999999999999922
WEEK4,282,1.32,79.43053980004748,10.071050159834288,1,1,1,24.842304916889532,3.9368278281137887,0.9999999999837399,0.9999999572821641,0.9999999999999938,79.43053980004748,10.071050159834288,24.842304916889532,3.9368278281137887,24.44383099435393,4.024407593901703,0.9999999999757798,0.9999999241885031,0.9999999999999922
WEEK1,283,1.33,7.980830248823448,1.0197863503285771,0.9996581614969613,0.9973781702338718,0.9999555189557526,25.33784033208469,4.035725494455838,0.9999999999900937,0.9999999682822499,0.9999999999999969,7.980830248823448,1.0197863503285771,25.33784033208469,4.035725494455838,24.943904957468003,4.127202727729559,0.9999999999853106,0.9999999435267949,0.9999999999999962
WEEK2,283,1.33,18.9822194563931,1.2103495497140786,0.999999994296692,0.9999999358165482,0.999999999493207,25.33784033208469,4.035725494455838,0.9999999999900937,0.9999999682822499,0.9999999999999969,18.9822194563931,1.2103495497140786,25.33784033208469,4.035725494455838,24.943904957468003,4.127202727729559,0.9999999999853106,0.9999999435267949,0.9999999999999962
WEEK3,283,1.33,35.0491421829966,9.118327433856429,0.9999999999999993,0.9999999500621879,1,25.33784033208469,4.035725494455838,0.9999999999900937,0.9999999682822499,0.9999999999999969,35.0491421829966,9.118327433856429,25.33784033208469,4.035725494455838,24.943904957468003,4.127202727729559,0.9999999999853106,0.9999999435267949,0.9999999999999962
WEEK4,283,1.33,81.43658243483563,10.342492192674502,1,1,1,25.33784033208469,4.035725494455838,0.9999999999900937,0.9999999682822499,0.9999999999999969,81.43658243483563,10.342492192674502,25.33784033208469,4.035725494455838,24.943904957468003,4.127202727729559,0.9999999999853106,0.9999999435267949,0.9999999999999962
WEEK1,284,1.34,8.101440436950364,1.0346481802832643,0.9996969896192824,0.9976054059036976,0.9999617273520979,25.833375747279824,4.134800160363349,0.9999999999939646,0.9999999764414128,0.9999999999999984,8.101440436950364,1.0346481802832643,25.833375747279824,4.134800160363349,25.443978920582058,4.230145400456076,0.9999999999910911,0.9999999579197851,0.9999999999999982
WEEK2,284,1.34,19.307136001583498,1.2292664046204957,0.9999999958788599,0.99999995183355594,0.9999999996473936,25.833375747279824,4.134800160363349,0.9999999999939646,0.9999999764414128,0.9999999999999984,19.307136001583498,1.2292664046204957,25.833375747279824,4.134800160363349,25.443978920582058,4.230145400456076,0.9999999999910911,0.9999999579197851,0.9999999999999982
WEEK3,284,1.34,35.77264563656523,9.356043984042715,0.9999999999999998,0.999999961033273,1,25.833375747279824,4.134800160363349,0.9999999999939646,0.9999999764414128,0.9999999999999984,35.77264563656523,9.356043984042715,25.833375747279824,4.134800160363349,25.443978920582058,4.230145400456076,0.9999999999910911,0.9999999579197851,0.9999999999999982
WEEK4,284,1.34,83.4426250696237,10.61395652082712,1,1,1,25.833375747279824,4.134800160363349,0.9999999999939646,0.9999999764414128,0.9999999999999984,83.4426250696237,10.61395652082712,25.833375747279824,4.134800160363349,25.443978920582058,4.230145400456076,0.9999999999910911,0.9999999579197851,0.9999999999999982
WEEK1,285,1.35,8.22205062507728,1.0495589373213094,0.9997314085893387,0.99781277654731515,0.999967072468545,26.32891116247498,4.234039400717834,0.9999999999963229,0.9999999824959295,0.9999999999999993,8.22205062507728,1.0495589373213094,26.32891116247498,4.234039400717834,25.94405288369613,4.333225097028533,0.999999999994597,0.9999999686359254,0.9999999999999991
WEEK2,285,1.35,19.632052546773895,1.2482275033118937,0.9999999970221152,0.9999999638503141,0.9999999997546922,26.32891116247498,4.234039400717834,0.9999999999963229,0.9999999824959295,0.9999999999999993,19.632052546773895,1.2482275033118937,26.32891116247498,4.234039400717834,25.94405288369613,4.333225097028533,0.999999999994597,0.9999999686359254,0.9999999999999991
WEEK3,285,1.35,36.496149090133905,9.593791431255086,0.9999999999999998,0.9999999695921871,1,26.32891116247498,4.234039400717834,0.9999999999963229,0.9999999824959295,0.9999999999999993,36.496149090133905,9.593791431255086,26.32891116247498,4.234039400717834,25.94405288369613,4.333225097028533,0.999999999994597,0.9999999686359254,0.9999999999999991
WEEK4,285,1.35,85.44866770441183,10.88544147627119,1,1,1,26.32891116247498,4.234039400717834,0.9999999999963229,0.9999999824959295,0.9999999999999993,85.44866770441183,10.88544147627119,26.32891116247498,4.234039400717834,25.94405288369613,4.333225097028533,0.999999999994597,0.9999999686359254,0.9999999999999991
WEEK1,286,1.36,8.342660813204194,1.064516565469593,0.999761918837308,0.9980020380496457,0.9999716737683946,26.824446577670123,4.333431908853717,0.9999999999977598,0.9999999869904583,0.9999999999999996,8.342660813204194,1.064516565469593,26.824446577670123,4.333431908853717,26.4441268468102,4.436432266284811,0.9999999999967231,0.9999999766171347,0.9999999999999996
WEEK2,286,1.36,19.956969091964297,1.267230859780491,0.999999997848217,0.99999997286679,0.9999999998293541,26.824446577670123,4.333431908853717,0.9999999999977598,0.9999999869904583,0.9999999999999996,19.956969091964297,1.267230859780491,26.824446577670123,4.333431908853717,26.4441268468102,4.436432266284811,0.9999999999967231,0.9999999766171347,0.9999999999999996
WEEK3,286,1.36,37.21965254370255,9.831567534033596,1,0.9999999762698039,1,26.824446577670123,4.333431908853717,0.9999999999977598,0.9999999869904583,0.9999999999999996,37.21965254370255,9.831567534033596,26.824446577670123,4.333431908853717,26.4441268468102,4.436432266284811,0.9999999999967231,0.9999999766171347,0.9999999999999996
WEEK4,286,1.36,87.45471033919992,11.156945553218518,1,1,1,26.824446577670123,4.333431908853717,0.9999999999977598,0.9999999869904583,0.9999999999999996,87.45471033919992,11.156945553218518,26.824446577670123,4.333431908853717,26.4441268468102,4.436432266284811,0.9999999999967231,0.9999999766171347,0.9999999999999996
WEEK1,287,1.37,8.463271001331112,1.0795191164161453,0.9997889640499363,0.9981747889362955,0.9999756342865458,27.31998199286527,4.432967375434024,0.9999999999986351,0.9999999903281599,0.9999999999999998,8.463271001331112,1.0795191164161453,27.31998199286527,4.432967375434024,26.944200809924258,4.53975821431548,0.9999999999980127,0.9999999825632259,0.9999999999999998
WEEK2,287,1.37,20.281885637154694,1.2862746010848063,0.9999999984451482,0.9999999796327264,0.9999999998813016,27.31998199286527,4.432967375434024,0.9999999999986351,0.9999999903281599,0.9999999999999998,20.281885637154694,1.2862746010848063,27.31998199286527,4.432967375434024,26.944200809924258,4.53975821431548,0.9999999999980127,0.9999999825632259,0.9999999999999998
WEEK3,287,1.37,37.943155997271205,10.06937026237798,1,0.9999999814800163,1,27.31998199286527,4.432967375434024,0.9999999999986351,0.9999999903281599,0.9999999999999998,37.943155997271205,10.06937026237798,27.31998199286527,4.432967375434024,26.944200809924258,4.53975821431548,0.9999999999980127,0.9999999825632259,0.9999999999999998
WEEK4,287,1.37,89.46075297398806,11.428467388870699,1,1,1,27.31998199286527,4.432967375434024,0.9999999999986351,0.9999999903281599,0.9999999999999998,89.46075297398806,11.428467388870699,27.31998199286527,4.432967375434024,26.944200809924258,4.53975821431548,0.9999999999980127,0.9999999825632259,0.9999999999999998
WEEK1,288,1.38,8.583881189458024,1.0945647429719207,0.9998129375929723,0.9983324847097571,0.9999790428699452,27.815517408060387,4.532636382482438,0.9999999999991684,0.9999999928076269,1,8.583881189458024,1.0945647429719207,27.815517408060387,4.532636382482438,27.44427477303831,4.643195011503777,0.9999999999987947,0.9999999869943865,0.9999999999999998
WEEK2,288,1.38,20.606802182345085,1.3053569597132682,0.9999999988764834,0.999999984710328,0.9999999999174416,27.815517408060387,4.532636382482438,0.9999999999991684,0.9999999928076269,1,20.606802182345085,1.3053569597132682,27.815517408060387,4.532636382482438,27.44427477303831,4.643195011503777,0.9999999999987947,0.9999999869943865,0.9999999999999998
WEEK3,288,1.38,38.66665945083981,10.307197773411474,1,0.9999999855455559,1,27.815517408060387,4.532636382482438,0.9999999999991684,0.9999999928076269,1,38.66665945083981,10.307197773411474,27.815517408060387,4.532636382482438,27.44427477303831,4.643195011503777,0.9999999999987947,0.9999999869943865,0.9999999999999998
WEEK4,288,1.38,91.46679560877601,11.700005746849865,1,1,1,27.815517408060387,4.532636382482438,0.9999999999991684,0.9999999928076269,1,91.46679560877601,11.700005746849865,27.815517408060387,4.532636382482438,27.44427477303831,4.643195011503777,0.9999999999987947,0.9999999869943865,0.9999999999999998
WEEK1,289,1.39,8.70449137758494,1.1096516929681381,0.999834188209188,0.998476450855722,0.9999819761159433,28.311052823255544,4.632430310441257,0.9999999999994933,0.9999999946501226,1,8.70449137758494,1.1096516929681381,28.311052823255544,4.632430310441257,27.944348736152378,4.746735411265204,0.999999999999269,0.999999990297458,1
WEEK2,289,1.39,20.931718727535486,1.324476266532539,0.9999999991881607,0.9999999885212255,0.9999999999425824,28.311052823255544,4.632430310441257,0.9999999999994933,0.9999999946501226,1,20.931718727535486,1.324476266532539,28.311052823255544,4.632430310441257,27.944348736152378,4.746735411265204,0.999999999999269,0.999999990297458,1
WEEK3,289,1.39,39.390162904408484,10.545048390326789,1,0.9999999887180996,1,28.311052823255544,4.632430310441257,0.9999999999994933,0.9999999946501226,1,39.390162904408484,10.545048390326789,28.311052823255544,4.632430310441257,27.944348736152378,4.746735411265204,0.999999999999269,0.999999990297458,1
WEEK4,289,1.39,93.47283824356413,11.971559502880151,1,1,1,28.311052823255544,4.632430310441257,0.9999999999994933,0.9999999946501226,1,93.47283824356413,11.971559502880151,28.311052823255544,4.632430310441257,27.944348736152378,4.746735411265204,0.999999999999269,0.999999990297458,1
WEEK1,290,1.4,8.825101565711856,1.1247783035591938,0.9998530250731589,0.9986078946449396,0.9999845000486522,28.806588238450686,4.732341256453995,0.9999999999996914,0.9999999960196884,1,8.825101565711856,1.1247783035591938,28.806588238450686,4.732341256453995,28.444422699266436,4.850372778824465,0.9999999999995566,0.9999999927602354,1
WEEK2,290,1.4,21.256635272725884,1.3436309442716012,0.999999999413375,0.9999999913816605,0.9999999999600702,28.806588238450686,4.732341256453995,0.9999999999996914,0.9999999960196884,1,21.256635272725884,1.3436309442716012,28.806588238450686,4.732341256453995,28.444422699266436,4.850372778824465,0.9999999999995566,0.9999999927602354,1
WEEK3,290,1.4,40.113666357977124,10.782920584109261,1,0.9999999911939356,1,28.806588238450686,4.732341256453995,0.9999999999996914,0.9999999960196884,1,40.113666357977124,10.782920584109261,28.806588238450686,4.732341256453995,28.444422699266436,4.850372778824465,0.9999999999995566,0.9999999927602354,1
WEEK4,290,1.4,95.47888087835221,12.243127632370792,1,1,1,28.806588238450686,4.732341256453995,0.9999999999996914,0.9999999960196884,1,95.47888087835221,12.243127632370792,28.806588238450686,4.732341256453995,28.444422699266436,4.850372778824465,0.9999999999995566,0.9999999927602354,1
WEEK1,291,1.41,8.945711753838772,1.139942995903092,0.9998697222749938,0.998727915844126,0.9999866715681875,29.30212365364583,4.832361962346005,0.9999999999998119,0.9999999970379958,1,8.945711753838772,1.139942995903092,29.30212365364583,4.832361962346005,28.94449666238051,4.954101028628756,0.9999999999997311,0.9999999945969089,1
WEEK2,291,1.41,21.58155181791628,1.3628195014970002,0.999999999576112,0.9999999935288553,0.9999999999722335,29.30212365364583,4.832361962346005,0.9999999999998119,0.9999999970379958,1,21.58155181791628,1.3628195014970002,29.30212365364583,4.832361962346005,28.94449666238051,4.954101028628756,0.9999999999997311,0.9999999945969089,1
WEEK3,291,1.41,40.83716981154576,11.020812957619738,1,0.9999999931261665,1,29.30212365364583,4.832361962346005,0.9999999999998119,0.9999999970379958,1,40.83716981154576,11.020812957619738,29.30212365364583,4.832361962346005,28.94449666238051,4.954101028628756,0.9999999999997311,0.9999999945969089,1
WEEK4,291,1.41,97.4849235131403,12.514709199613195,1,1,1,29.30212365364583,4.832361962346005,0.9999999999998119,0.9999999970379958,1,97.4849235131403,12.514709199613195,29.30212365364583,4.832361962346005,28.94449666238051,4.954101028628756,0.9999999999997311,0.9999999945969089,1
WEEK1,292,1.42,9.066321941965688,1.15514427019317,0.9998845227971996,0.9988375164386173,0.9999885397031368,29.797659068840982,4.93248575100536,0.9999999999998854,0.9999999977953291,1,9.066321941965688,1.15514427019317,29.797659068840982,4.93248575100536,29.44457062549457,5.057914569212936,0.999999999999837,0.9999999959669441,1
WEEK2,292,1.42,21.906468363106683,1.3820405270385472,0.9999999996937037,0.9999999951407772,0.999999999980693,29.797659068840982,4.93248575100536,0.9999999999998854,0.9999999977953291,1,21.906468363106683,1.3820405270385472,29.797659068840982,4.93248575100536,29.44457062549457,5.057914569212936,0.999999999999837,0.9999999959669441,1
WEEK3,292,1.42,41.56067326511443,11.258724231689397,1,0.999999994634224,1,29.797659068840982,4.93248575100536,0.9999999999998854,0.9999999977953291,1,41.56067326511443,11.258724231689397,29.797659068840982,4.93248575100536,29.44457062549457,5.057914569212936,0.999999999999837,0.9999999959669441,1
WEEK4,292,1.42,99.49096614792853,12.78630334835236,1,1,1,29.797659068840982,4.93248575100536,0.9999999999998854,0.9999999977953291,1,99.49096614792853,12.78630334835236,29.797659068840982,4.93248575100536,29.44457062549457,5.057914569212936,0.999999999999837,0.9999999959669441,1
WEEK1,293,1.43,9.186932130092606,1.1703807010166738,0.9998976420417155,0.9989376094596678,0.9999901466926294,30.29319448403612,5.0327064700579776,0.9999999999999303,0.9999999983587071,1,9.186932130092606,1.1703807010166738,30.29319448403612,5.0327064700579776,29.944644588608632,5.161808254512101,0.9999999999999012,0.9999999969891038,1
WEEK2,293,1.43,22.23138490829708,1.4012926848283886,0.9999999997786742,0.999999996350952,0.9999999999865758,30.29319448403612,5.0327064700579776,0.9999999999999303,0.9999999983587071,1,22.23138490829708,1.4012926848283886,30.29319448403612,5.0327064700579776,29.944644588608632,5.161808254512101,0.9999999999999012,0.9999999969891038,1
